query_id,query,category,reasoning,type,top_k,precision,recall,reciprocal_rank,ndcg,evidence_coverage,first_relevant_rank,retrieved_count,relevant_count,latency_ms,answer_accuracy_exact_match,answer_token_f1,answer_correctness
0daaa98a,The impact on cash flows from LT debt & fin lease mix at Cummins Inc. (CMI).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.263917031697929,,,
aadf1455,"Q4 trading setup for DuPont vs growth outlook & insider ownership, DD.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.9376249983906746,,,
c593f878,"NGC's cyber investments boost investor confidence, enhance valuation, and bolster stability.",Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6780000189319253,,,
6cc8d3fe,"Estimation methodology for ITW's legal liability vs. historical performance, ITW.",Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.274415921419859,,,
0016fe33,2023 aggregate NI + other income bfr OPEX for Discover (DFS) Financial.,Financials,True,Addition,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.260416957549751,,,
880d4ada,Risk profile of AMETEK (AME) in commercial aviation downturn vs other segments.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.410499939695001,,,
435b3b79,Timeline of termination provisions for Host Hotels & Resorts Asia/Pacific JV; HST.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.2199580455198884,,,
371f05d9,AutoZone (AZO) marketable debt securities 3FY buy vs. sell cap allocation.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.9134169667959213,,,
f45a3705,Catalent's (CTLT) debt-to-equity ratio and cap alloc impact.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.634750028140843,,,
17655f41,"Effectiveness of MPS in mitigating cybersecurity risks and its financial impact analysis, MPS.",Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.522499908693135,,,
9de93d4e,Impact on revenue timing predictability of unredeemed gift cards w/ WMT.,Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.4470841055735946,,,
231b3713,Operational efficiency and profitability strategies for Travelers (TRV) amidst evolving customer trends and tech innovation.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.563583013601601,,,
7736978e,AMT int'l employee ratio & global human cap exp; ticker in the middle.,Company overview,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7460840540006757,,,
974505b1,Current capex for TFX vs historical trends.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.139874966815114,,,
6c70d6d5,F5's (FFIV) long-lived assets geog. for 2023-2024 strategic cap. allocation.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.5089580342173576,,,
399416c5,"Assurant performance metrics inc. risk, debt, liquidity, operating costs.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.4835419608280063,,,
487b38b0,"Yum! Brands' leadership in profitability and risk mgmt. is notable, YUM.",Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.026332986541092,,,
acc3977a,Management's cap allocation strategy includes a $75M share buyback for FISV.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.808208042755723,,,
2d1a2d5b,"Change in deposit interest exp. for Citizens Financial Group from 2022 to 2023, CFG.",Financials,True,Subtract,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.6549580078572035,,,
568eb5b1,"META's ASC 606 revenue recognition timing is pivotal for control transfer, TKR: META.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.0588749796152115,,,
f5ae5eff,"Acquisitions, jobber/multi-store integr., consolid., div., pos. for ORLY.",Governance,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,1.8430000636726618,,,
b68f5fc4,WEC's energy margin structure affects third-party supplier switching.,Company overview,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,1.0564170079305768,,,
67f50f64,"Effects of Amphenol's 2021 repurchase on cash, acquisitions, dividends: ticker APH.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.0969999972730875,,,
88f3957d,"TI's div increase can impact cap allocation & SH value by reallocating funds from growth to immediate returns, influencing future investment strategies.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.722041077911854,,,
4cc0ab6a,"In Q4 2023, Hartford Financial (The Hartford) reported total share repurchases and average price.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.6769999684765935,,,
9e93c509,"Human capital initiatives at GILD are key for competitive positioning, impacting sustainable growth.",Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.910665982402861,,,
47f689b7,Linde's risk mgmt for energy costs & raw materials pricing is critical.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.3218750031664968,,,
44b96824,Impact of revenue recognition estimation on BSX transaction price allocation: LATITUDE vs LUX-Dx.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.8312500109896064,,,
bed1e3ed,US/Canada vs Int'l segment rev/profit growth drivers for MAR.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.280290937051177,,,
5e5180f2,"Honeywell (HON) contract assets & liabilities impact rev & earnings, raising quality & risk concerns.",Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,2.0039170049130917,,,
6ea35e82,2024 vs 2023/22 ADI Industrial rev perf; abs & %; mkt demand trends for ADI.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.2333749113604426,,,
437496ad,"Insider trading protocol, stability risks, and fin health correlation of PepsiCo.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.620959003455937,,,
1002ef84,MTB – Exec & board roles at M&T Bank Corp influence capital allocation & cash flow mgmt.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6833750307559967,,,
dd2a0f6a,"Assessment of current liquidity and fin. health of Incyte shows zero debt and compliance with covenants, INCY.",Footnotes,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.691416979767382,,,
d5dd8af4,Sustainable growth in IP cyber sec. practices.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.5523339863866568,,,
0809aec0,WDC MDP costs as txn price reduc. risks & benefits for ST P&L vs LT rev rec.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.6218330496922135,,,
60c0384c,Impact of Everest Group legal case resolution on financial metrics with ticker in the mix.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,7.029374944977462,,,
376537a5,WBA's US healthcare inv. impact on rev. growth & competitive pos. in care segments.,Company overview,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.668041084893048,,,
80d514c3,Accounting for NSC litigation liabilities and their impact on future profitability.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.869707976467907,,,
ba1fffd2,"Impact on balance sheet from PPL Corp's Talen litigation settlement, PPL.",Legal,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.89412506390363,,,
67b1a319,"Insights on operational focus for MPC exec titles, ticker at the end.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.653832991607487,,,
89f03c19,Emerging tech sustainable strategy & cap allocation growth for Alliant Energy (LNT).,Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.2426670184358954,,,
a60f60b5,"For SBA Communications Corp (SBAC), the US workforce count and % share are key metrics to consider.",Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.557541899383068,,,
46bdfe8a,Litigation liability quantification and mgmt for PFE.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.0963330063968897,,,
194c8463,"Impact of AVB's debt & capex strategy on new dev co vs large fin insts/RE, ticker at end.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.570375080220401,,,
dd6f1e96,"Fee model of Cboe incentivizes order flow liquidity for increased mkt share & profit, ticker.",Company overview,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,3.8379159523174167,,,
c42c2707,"ALGN integration of iTero and Invisalign aims to enhance operational efficiency, optimize cost structure, and boost profitability.",Company overview,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.60904196370393,,,
c809b4ae,The impact of social initiatives on competitive positioning and market growth for Gen Digital Inc. is noteworthy.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,7.28575000539422,,,
d414f672,AIZ runoff exposure cash flow risk from reinsurer default & client non-payment.,Footnotes,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,2.6335419388487935,,,
4c76abf9,Impact on capital allocation & growth risks for PYPL trial.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.3102090237662196,,,
e3889376,DOJ Ecuador reg legal risk for Arthur J Gallagher.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.1800000686198473,,,
4fc36784,LYV changes in Rule 10b5-1 trading plans for Q4 2023 vs. prior year.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.999542026780546,,,
daff6a7b,Macroeconomic and seasonal factors impact revenue margins for Celanese (CE).,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,3.602083073928952,,,
82f38d21,Debt mgmt by HWM impacts pre-tax income.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.2950000129640102,,,
f1e69a1f,"LYB risk mgmt, prod quality, deliv reliability, and comp.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.430249936878681,,,
e68c8ab2,"ZBH: consignment vs. direct shipment timing, cash flow predictability, stability impact.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.3770000077784061,,,
91fa70ee,Effective tax rate for OXY 2023 calculated by the ratio of income tax expense to pre-tax income.,Financials,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,7.0527089992538095,,,
d855790c,BXP AR accrued rent collectability estimation tenant creditworthiness revenue recognition write-offs.,Accounting,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,0.8677919395267963,,,
ccf825e6,GD's revenue recognition control criteria for biz jets are essential.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.898292033933103,,,
fad2a8c8,Impact on rev & fin health from IP's net sales tax & shipping classification.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.4597499761730433,,,
c73568ff,Impact of CAT repurchase scale/timing on cash flow & cap allocation amid earnings/growth?,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.029707983136177,,,
5cce4406,Impact of Omnicom's board age on succession & strategic decisions.,Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.6864590365439653,,,
f54eba8e,Impact of repurchase timing on Cintas' (CTAS) capital allocation strategies.,Shareholder return,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.7417920539155602,,,
aafae895,"Looking at basic EPS growth for ADSK from FY22 to FY24, it also highlights investor sentiment.",Financials,True,Subtract,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.903165972791612,,,
d8b8d76c,NERC/NIST cyber fin impact on XEL.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.9144590478390455,,,
16115d44,"How do shifts in volume, sell, & buy rates impact gross rev & transport costs at EXPD?",Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.715875092893839,,,
2b5440d8,The CCI 2016 credit facility's cost of debt impact reflects on overall financing strategies.,Footnotes,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,5.240208934992552,,,
7ccfc989,FTNT's repurchase program and capital return strategy are integrated.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7175409961491823,,,
54cf6ae3,Implications of equal regional staffing dist. cost centers for AMD.,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.4411249216645956,,,
9d4b7481,Near-term capital structure maturity risks for EL amid current debt trends.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.146458067931235,,,
1d9a86b7,CBA coverage percentage and expiration for NiSource.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1057499581947923,,,
723d9f1f,Regulatory litigation risk for Cummins (CMI) impacts investor sentiment.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.1165829384699464,,,
cce49ae2,KMI's revenue rec. for take-or-pay provisions and breakage rev.,Accounting,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.916416084393859,,,
8b174f42,"Timing of rev recognition per performance obligations requires key judgments, CFG.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.4507079981267452,,,
995752d7,"Diversity in Pfizer's workforce acts as a competitive advantage in driving pharma innovation, PFE.",Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.043749999254942,,,
1deb42f7,Impact on regional rev & profitability from BMY's generic comp & exclusivity expiry.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.492625033482909,,,
f45064b6,YoY % change in RSG headcount,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.108291955664754,,,
81da6bcf,Impact of Natalia Johnson's HR leadership on ops efficiency & competitive positioning at Public Storage (PSP),Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.142666002735496,,,
b24e7e0d,"YOY change in GD employee headcount & growth insights, ticker in the spotlight.",Company overview,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.5027500707656145,,,
3fea228c,Impact of dual role board governance on CMS tickers.,Governance,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.6376670468598604,,,
856f5118,Q4 2023 Labcorp (LH) share repurchase vol. & costs details.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.330209012143314,,,
212bd953,"CEO, CFO, CCO roles @ Revvity directly impact profitability & competitive positioning.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.0307920165359974,,,
b9d7ae94,TFC's operating profit estimate from noninterest income & benchmarking vs sector for ticker TFC.,Financials,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.3266249811276793,,,
4af2dd3d,"Impact on CAPEX, asset utilization, & financial perf. from changes in PCG provider of last resort.",Company overview,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,5.693834042176604,,,
ce1bfffa,"Impact of Baxter's contractual obligations on supply chain risk & working cap, BAX.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.165665945038199,,,
23726d6c,"Impact of SYY legal mgmt on investor sentiment & valuation vs peers, ticker SYY.",Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.470666939392686,,,
705e9471,Q4 share repurchase by FCX vs authorized $3B/$5B levels.,Shareholder return,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,2.1204999648034573,,,
90ba7b65,Cash flow pressures (external) mgmt risk response by Veralto.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.111125038936734,,,
87a265a3,Cybersecurity risk mgmt. for RCL and its growth potential.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.818040946498513,,,
82e77c4c,"The retirements of Hartford execs could affect ops and risk mgmt, TKR: The Hartford.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.623916000127792,,,
e187ae20,2023 UHS repurchase tax w/h impact metrics.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.202749950811267,,,
3d622173,SG&A impairments % & op. income sustainability for KHC.,Financials,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.95254192315042,,,
00f4fdce,Analyzing SLB's debt-to-equity ratio and assessing related financial risks.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.607166978530586,,,
497a1fc4,Impact on interest income and AFS portfolio risk from shift to cash in PAYX VRDN.,Footnotes,False,None,5,0.4,1.0,1.0,0.8503449055347546,1.0,1,5,2,6.6209170036017895,,,
02dc0ea1,Debt commitments vs OC flow liquidity for EQT.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.4554580450057983,,,
111e3c78,"Rev rec for long-term svc contracts impacts rev qual, earnings growth for AAPL.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.771208994090557,,,
6e873fd0,CRWD's profitability profile is affected by contractual cash outflows and associated risks.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.4709580251947045,,,
07cc004d,How do cybersecurity & digital investments by IPG impact growth strategy & comp. positioning?,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.4234160082414746,,,
8db34e25,Trends in insider ownership & trading arrangements prior period for KIM (Kimco).,Governance,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,3.516749944537878,,,
d4baf507,"Impact on profitability from JPM's litigation involving 1MDB, Epstein, and LIBOR with ticker JPM.",Legal,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.49208403006196,,,
07a24577,Trend in accrued CapEx for investment pace at LULU.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,3.8436249596998096,,,
b01d6145,NTAP's multi-cloud platform's fin. impact on val. & mkt. share.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,2.393334056250751,,,
15a1ab12,Exec roles at Regency Centers Corp (REG) focus on fin. mgmt. & profitability.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.3371250135824084,,,
2a6c39b5,Impact of CDW's competitive edge on mkt share & profitability (CDW).,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7892090622335672,,,
02b54a46,"Regarding asset impairment, occupancy, and rental income criteria for Extra Space Storage (EXR), what will be the impact on future earnings?",Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,6.790417013689876,,,
b95bb736,"Calc the ALLE unionized workforce fraction, ticker at the end.",Company overview,True,Division,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,2.864917041733861,,,
d0460791,Impact on value creation & operational efficiency of board career progression at 3M.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.51779190916568,,,
404b1ba8,"Impact on competitive positioning & workforce expansion at Raymond James, ticker RJF.",Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6307919761165977,,,
2573c8ba,DOV shows solid competitive positioning vs. rivals.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.332915922626853,,,
dc251042,"FMC Corp's acqs, licensing, and chemistries will enhance its capital allocation for long-term growth.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.455458023585379,,,
89250283,Delta FY comparison of net earnings underscores low performance implications.,Financials,True,Subtract,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1793341040611267,,,
e0f5fa91,Impact of imputed int on UNH's operating lease sch.,Footnotes,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,3.758957958780229,,,
bb145f44,AMT's exec specialization effects on comp positioning & efficiency.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.561083015985787,,,
9e2ed88d,"Litigation details for RealPage, with ticker in focus, clarify MAA's owner/operator role.",Legal,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.8199169794097543,,,
74605f5f,ISO certs impact on NIST reg risk & cash flow.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.5138750206679106,,,
5773c21c,Schwab's revenue diversification & profitability through integrated ops structure (SCHW).,Company overview,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,1.314207911491394,,,
3073713a,Impact of KR share dilution on EPS is notable.,Financials,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.110582987777889,,,
c7f949cd,LOC contractual commitments on PCAR residual guarantees indicate financial risk for long-term.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.165042075328529,,,
88949b17,Impact on profitability & CF from AVB cap cost treatment.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.8190420707687736,,,
ec654929,"Impact on short-term CF and profitability from CF Industries EHS capex, CF.",Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.087125067599118,,,
b5291e3d,HCA: current liabilities changes' impact on long-term debt & refinancing/maturity outlook.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.134750062599778,,,
58151280,"Credit ratings outlook by Moody's & S&P for Keurig Dr Pepper as of Dec 31, 2023.",Financials,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,6.3219169387593865,,,
c7742be6,"Trends in MAA's insider trading & implications for management commitment/insider ownership show a noteworthy shift, particularly in the MAA.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.36425004247576,,,
8bdf1bb5,"GNRC's rev from warranties impacts COGS recognition, influencing overall profitability.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.7149170162156224,,,
f1f9565c,"Impact of senior mgmt. tenure at Loews Corp on financial stewardship (L), along w/ capex strategy.",Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.799042013473809,,,
7b84589a,Performance rev trends for Roper Tech (ROP) 3yr App vs Network Software.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.2614169865846634,,,
0aa82f46,Op profit proj. at $5.8B rev with 15.56% margin for HST.,Financials,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.5143749555572867,,,
9e890fac,UPS share repurchase volumes & expenses in 2023 vs 2022.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.134541959501803,,,
80820f77,Passenger revenue mix for UAL 2021-2023 & growth strategy impact.,Financials,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.6685840459540486,,,
eed2fffd,"Impact on growth & competitive positioning from Marathon Oil's new tech in cybersecurity, MRO.",Risk,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,4.210125072859228,,,
b53e9773,Alignment of global growth and operating margin for Netflix (NFLX).,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.805708071216941,,,
ce57c9a2,Molina - ACA rebate adj. affect rev. rec. & profitability.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.31516700983047485,,,
ca1f1392,Ticker NRG's price limits can impact share vol & potential gains significantly.,Governance,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,2.0853750174865127,,,
b34c249b,Impact of community mktg on LULU's CAC & loyalty metrics.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1118750339373946,,,
e1ca07cd,MCHP's net LT debt reduction impact on leverage & maturity profile YoY.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.7198329335078597,,,
5e543cf5,Competing impacts of Atmos Energy's nat gas on elec util incentives & effs. <Ticker>.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1321250135079026,,,
744f9512,SLB board exp. & risk mgmt. strategy alignment.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.2107909424230456,,,
7994ec7e,TMO - multiple performance obligations SP allocation.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.052333042025566,,,
341defc1,"Reconciliation of headcount for Garmin, ticker at end.",Company overview,True,Compositional,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.6840420216321945,,,
f7b112b0,BAC's cyber sec. capex impacts growth & comp. positioning.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.4954999312758446,,,
9e3c932c,AIZ's buyback impacts EPS and inv. sentiment.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.128792111761868,,,
473ff409,"Advance payments financing under TAP, with a focus on monitoring contract assets and liabilities.",Accounting,False,None,5,0.2,0.5,0.3333333333333333,0.3065735963827292,0.48260641093011036,3,5,2,5.681665963493288,,,
5b235c37,2023 AVB fee rev proj. 20% fee hike.,Financials,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.620542025193572,,,
84e160bc,"Rev rec consistency, reliability, & growth indicators for DOV.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.7669579247012734,,,
f36f84b0,"Regulatory frameworks from Duke Energy influence retail profit & competitive edge, DUK.",Company overview,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,1.9897089805454016,,,
9764427f,"Impact on revenue stability and growth potential from WBD cybersecurity integration, WBD.",Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.190832958556712,,,
25854989,"Chipotle's plans for capex increase, $CMG, provide insights into its growth strategy and tech innovation.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.330415977165103,,,
6dc19bbb,BKNG's excise tax liab. & impact from repurchase as of 12/31/23.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.871083074249327,,,
ed54b525,FY23-FY24 rev change segmentation for CSCO.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.7679999582469463,,,
8aba2745,"ES revenue recognition is influenced by retail tariffs, wholesale transmission, and market sales, along with associated risk implications, Ticker.",Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,5.3913330193609,,,
331c51e9,Impact on profitability from revenue recognition of ATC lease vs non-lease.,Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.256834043189883,,,
d40a08c2,Implied net earnings vs reported net income for fiscal 2024 for Sysco (SYY) in diluted EPS.,Financials,True,Multiplication,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.627291928045452,,,
e40dfc98,"LOW: Deferred rev rec for retail, stored-value, gift cards control.",Accounting,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,2.4372920161113143,,,
f953f661,"Impact of Kellanova's cyber framework on resilience & earnings, tickers last.",Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.556624986231327,,,
9c267335,"EMR – Market leadership in CapEx, R&D, and sustainability.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.6437499802559614,,,
459594fe,"BSX trading plan size, timing & insider activity.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.0325000621378422,,,
514ec2c8,SW Airlines' contingent liabilities litigation may impact BS & valuation.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.8592079868540168,,,
49bfa732,Impact on profitability & warranty/maintenance costs due to ENPH high-voltage risk mitigation.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.9822920225560665,,,
5aeb00ec,Effectiveness of Caterpillar's cybersecurity risk mgmt. & the financial impact on supply chain; CAT.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,5.218292004428804,,,
006a120d,Impact of IVZ net capex CIP adjustment.,Footnotes,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,2.8820419684052467,,,
